primary_identifier,device_type,device_category,gender,district_name,age_group,network_stay,average_monthly_bill_amount,dusage_sum,dusage_min,dusage_max,dusage_diff,dusage_avg,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_min,vusage_onnet_diff,vusage_onnet_days,vusage_onnet_avg,vusage_onnet_stddev,vusage_offnet_sum,vusage_offnet_max,vusage_offnet_min,vusage_offnet_days,vusage_offnet_avg,vusage_offnet_stddev,number_of_fixed_bb_accounts,number_of_iptv_accounts,add_on_tot_rental,add_on_count,next_month_plan
3713634,2G,Basic,MALE,Gampaha,30-40,123,1832.71,0,0,0,0,,0,0,0,0,0,0,0,,0,96,15.03333333,0,26,3.707692308,3.969057523,0,2,,,PKG1
2221380,4G,Smartphone,MALE,Kandy,30-40,160,954.72,2866,0.960156441,807.3547363,806.3945799,95.55488803,30,171.1566144,0,0,0,0,0,,0,56,13.16666667,0,15,3.781111111,3.40284331,0,1,0,1,PKG1
3507272,4G,Smartphone,FEMALE,Colombo,50-60,3,1090.75,9025,4.96E-05,745.9325323,745.9324827,300.8617971,30,268.0381734,3,3.516666667,0,3.516666667,1,3.516666667,0.642052554,32,6.3,0,14,2.29047619,1.761680957,0,0,,,PKG1
2099889,4G,Smartphone,MALE,Galle,30-40,77,617.73,2169,11.71764565,174.3908606,162.6732149,72.30040553,30,38.19367521,0,0,0,0,0,,0,26,11.81666667,0,18,1.485185185,2.163342868,0,1,1040,2,PKG1
3289011,4G,Smartphone,MALE,Polonnaruwa,30-40,132,603.85,2726,0,593.0383558,593.0383558,136.3050673,20,176.6835835,0,0,0,0,0,,0,0,0,0,0,,0,0,0,270,2,PKG1
5478179,4G,Smartphone,MALE,Colombo,30-40,165,3995.46,32101,197.5228691,3662.905109,3465.38224,1070.03685,30,674.0130634,0,0,0,0,0,,0,0,0,0,0,,0,0,1,250,1,PKG8
6028175,4G,Smartphone,FEMALE,Colombo,50-60,217,2648.2,2148,1.524453163,294.5823498,293.0578966,71.63285074,30,78.09297736,0,0,0,0,0,,0,428,73.4,0,22,19.47045455,17.98500714,0,0,200,1,PKG3
8935369,4G,Smartphone,FEMALE,Kurunegala,30-40,72,1001.34,9426,2.609201431,891.4151268,888.8059254,314.2326785,30,301.0310391,0,0,0,0,0,,0,12,4.316666667,0,5,2.506666667,1.063140123,0,0,0,1,PKG2
5072267,4G,Smartphone,FEMALE,Gampaha,30-40,156,3157.58,26395,222.336216,1968.59501,1746.258794,879.8387254,30,465.0995285,77,27.43333333,0,27.43333333,6,12.98888889,7.002123013,177,42.71666667,0,19,9.353508772,9.157951639,0,0,950,2,PKG6
6099017,4G,Smartphone,FEMALE,Colombo,50-60,103,2404.07,1551,0.585112572,289.9525146,289.3674021,51.71675253,30,62.23387345,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG5
6164759,4G,Smartphone,MALE,Kandy,20-30,4,1034.46,13865,0,1681.822628,1681.822628,513.5425914,27,446.7222773,0,0,0,0,0,,0,0,0,0,0,,0,0,0,360,2,PKG1
2642610,4G,Smartphone,MALE,Kandy,40-50,181,3038.37,6801,110.1181707,378.3265715,268.2084007,226.7161836,30,79.00423139,0,0,0,0,0,,0,101,22.45,0,14,7.221428571,5.969793697,0,0,200,2,PKG3
4495949,2G,Basic,MALE,Hambantota,30-40,136,1529.33,0,0,0,0,,0,0,0,0,0,0,0,,0,27,5.516666667,0,16,1.744791667,1.374466691,0,0,,,PKG3
6570239,4G,Smartphone,FEMALE,Colombo,30-40,154,3357.2,25962,163.2203617,1683.478508,1520.258146,865.4163624,30,437.270131,0,0,0,0,0,,0,84,13.8,0,14,6.03452381,4.370566135,0,0,2240,5,PKG3
3127647,4G,Smartphone,MALE,Puttalam,40-50,204,2831.39,8277,2.193680763,1568.902592,1566.708911,275.9095242,30,426.9056969,0,0,0,0,0,,0,0,0,0,0,,0,0,1,650,1,PKG8
7789402,4G,Smartphone,FEMALE,Colombo,30-40,99,2165.98,21380,9.155761719,2033.710036,2024.554275,712.6854381,30,497.0900134,0,0,0,0,0,,0,2,0.966666667,0,5,0.51,0.223107194,0,0,650,1,PKG4
8848721,4G,Smartphone,MALE,Colombo,30-40,144,5239.18,17963,1.411680222,2440.346935,2438.935255,598.7825326,30,582.2265814,0,0,0,0,0,,0,89,13.88333333,0,23,3.906521739,3.408826581,0,0,750,2,PKG1
3297324,4G,Smartphone,MALE,Gampaha,20-30,9,2471.74,18838,173.7877331,1617.806107,1444.018373,627.9524997,30,316.3475768,0,0,0,0,0,,0,92,11.48333333,0,26,3.566025641,3.095688769,0,1,610,2,PKG3
6142486,4G,Smartphone,MALE,Colombo,50-60,65,2784.22,31883,430.1086016,1929.83697,1499.728369,1062.789449,30,338.9092407,0,0,0,0,0,,0,0,0,0,0,,0,1,0,250,1,PKG6
1678908,4G,Smartphone,MALE,Kandy,30-40,68,1780.2,5361,0,992.6043396,992.6043396,184.8646282,29,262.6583566,22,16.6,0,16.6,3,7.655555556,3.098129869,0,0,0,0,,0,0,1,,,PKG5
9020819,4G,Smartphone,MALE,Colombo,40-50,114,861.49,3636,0.000854492,803.1977634,803.196909,121.2225017,30,147.6761912,106,34.56666667,0,34.56666667,4,26.66666667,9.838732526,103,36.93333333,0,9,11.50185185,7.937895292,0,0,250,1,PKG1
3511236,4G,Smartphone,MALE,Kandy,60-70,14,709.78,8496,0,731.7863169,731.7863169,292.982493,29,197.1189776,0,0,0,0,0,,0,0,0,0,0,,0,0,1,250,1,PKG1
4102074,4G,Smartphone,MALE,Kandy,30-40,192,1961.39,3568,3.82420063,1364.440661,1360.616461,118.957341,30,280.3353876,0,0,0,0,0,,0,0,0.566666667,0,1,0.566666667,0.103458705,1,0,140,3,PKG5
5840889,4G,Smartphone,FEMALE,Colombo,30-40,190,4265.22,41030,614.1281347,4431.147887,3817.019753,1367.696622,30,713.6564796,0,0,0,0,0,,0,380,56.08333333,0,25,15.218,15.38723992,0,0,900,2,PKG4
9600700,4G,Smartphone,MALE,Matale,60-70,11,2534.3,24833,306.5374184,1258.114942,951.5775232,827.7827573,30,269.9961195,0,0,0,0,0,,0,0,0,0,0,,0,0,0,1470,4,PKG5
1145287,4G,Smartphone,MALE,Colombo,50-60,95,5691.23,5601,1.855099678,680.455451,678.6003513,186.7142769,30,217.4421833,0,0,0,0,0,,0,218,41.51666667,0,28,7.814880952,7.824289819,0,2,650,1,PKG3
3452997,4G,Smartphone,FEMALE,Colombo,50-60,67,1391.21,12291,78.93362713,1559.638221,1480.704594,409.7211631,30,316.0530275,0,0,0,0,0,,0,0,0,0,0,,0,0,0,260,3,PKG3
1150228,4G,Smartphone,MALE,Colombo,20-30,47,1915.16,12394,13.04315567,2129.281505,2116.238349,413.1639207,30,409.9086899,0,0,0,0,0,,0,130,55.23333333,0,12,10.86388889,10.86903924,0,0,350,2,PKG2
3913826,4G,Smartphone,MALE,Batticaloa,30-40,26,1679.42,15896,9.774819374,2447.119705,2437.344886,529.8929293,30,552.3904265,0,0,0,0,0,,0,2,1.683333333,0,2,1.033333333,0.312839343,0,0,110,1,PKG4
6786931,4G,Smartphone,MALE,Colombo,50-60,169,1332.63,12975,23.01039791,1334.366206,1311.355808,432.5240361,30,351.9798139,0,0,0,0,0,,0,67,8.966666667,0,21,3.227777778,2.852714924,0,0,350,1,PKG2
5180497,4G,Smartphone,MALE,Colombo,20-30,125,1537.75,24768,61.9262743,2031.514299,1969.588025,825.6247242,30,538.5600017,0,0,0,0,0,,0,3,2.083333333,0,4,0.95,0.431308266,0,0,450,2,PKG4
5541992,4G,Smartphone,FEMALE,Colombo,30-40,184,7749.91,28682,240.0575819,1979.237978,1739.180396,956.09231,30,365.4494579,0,0,0,0,0,,0,171,27.15,0,23,7.468115942,6.177065996,0,0,250,1,PKG3
3979201,4G,Smartphone,MALE,Jaffna,30-40,185,869.19,6180,0,586.3181915,586.3181915,257.5352254,24,210.8347565,120,44.36666667,0,44.36666667,4,30.19166667,11.23241984,0,0.216666667,0,2,0.208333333,0.052901146,0,0,,,PKG2
8689837,4G,Smartphone,MALE,Colombo,20-30,99,2827.06,7445,0.696455956,1750.311328,1749.614872,248.177089,30,379.0292101,0,0,0,0,0,,0,59,11.18333333,0,9,6.581481481,3.717249666,0,0,300,2,PKG3
5695007,4G,Smartphone,MALE,Anuradhapura,40-50,22,810.2,2094,0.760540009,249.8832302,249.1226902,69.8104914,30,76.88439102,0,0,0,0,0,,0,0,0,0,0,,0,0,0,330,2,PKG1
7595446,2G,Basic,MALE,Colombo,40-50,185,3882.67,0,0,0.001562119,0.001562119,0.000975816,23,0.000485121,0,0.316666667,0,0.316666667,1,0.316666667,0.057815159,154,21.51666667,0,9,17.17592593,8.317732619,0,0,40,1,PKG5
4901277,4G,Smartphone,MALE,Gampaha,50-60,171,3028.91,0,0,0.003158569,0.003158569,0.001319027,10,0.000825887,0,0,0,0,0,,0,45,28.51666667,0,9,5.092592593,5.294917923,0,0,90,2,PKG1
3271495,4G,Smartphone,FEMALE,Colombo,40-50,40,570.26,3383,0.001032829,3383.405697,3383.404664,120.8464931,28,639.4015032,0,0,0,0,0,,0,1,1.783333333,0,1,1.783333333,0.337018322,0,0,360,2,PKG1
6596864,4G,Smartphone,MALE,Kandy,40-50,6,984.86,8426,14.15298939,669.7871628,655.6341734,280.8996639,30,183.6756891,0,0,0,0,0,,0,163,35.85,0,27,6.040123457,8.086575465,0,1,220,1,PKG1
7892873,4G,Smartphone,MALE,Kandy,50-60,166,3494.86,8743,11.35198116,762.9074411,751.55546,291.4639133,30,231.6845109,349,40.63333333,0,40.63333333,21,16.63888889,10.98944816,44,11.41666667,0,9,4.894444444,3.221867185,0,0,350,1,PKG8
7728486,4G,Smartphone,MALE,Gampaha,60-70,27,685.98,6881,0.001228333,814.8743982,814.8731699,229.3861551,30,245.8080182,0,0,0,0,0,,0,0,0.9,0,1,0.9,0.164316767,0,0,,,PKG2
6296307,4G,Smartphone,MALE,Gampaha,60-70,243,1342.5,1006,2.242934227,223.7956314,221.5526972,33.54611413,30,56.35843193,0,0,0,0,0,,0,56,9.7,0,19,2.968421053,2.768723789,1,1,,,PKG3
7033354,4G,Smartphone,MALE,Gampaha,30-40,175,3623.44,5863,0.02953434,781.6953602,781.6658258,195.4658827,30,242.6693371,0,0,0,0,0,,0,0,0,0,0,,0,0,1,110,3,PKG7
6367381,4G,Smartphone,FEMALE,Colombo,20-30,18,1293.11,35031,459.1429062,1940.950471,1481.807565,1167.729407,30,326.6644515,116,86.65,0,86.65,3,38.9,16.47811715,53,10.43333333,0,15,3.545555556,3.04381945,0,0,560,3,PKG1
1605306,4G,Smartphone,MALE,Galle,30-40,151,2373.62,18395,312.5185776,1131.558192,819.0396147,613.1951768,30,168.6474303,0,0,0,0,0,,0,0,0,0,0,,0,0,0,100,1,PKG6
6895560,4G,Smartphone,MALE,Colombo,40-50,7,460.28,196,0,90.50896168,90.50896168,21.79425112,9,26.77475926,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG1
5274648,4G,Smartphone,MALE,Colombo,50-60,180,1878.12,3957,0.094421387,3689.723158,3689.628736,131.9061968,30,672.9604218,0,0,0,0,0,,0,1,1.483333333,0,1,1.483333333,0.270818376,0,0,350,1,PKG2
2351976,4G,Smartphone,MALE,Colombo,50-60,288,600.84,8515,6.581271172,1040.138576,1033.557304,283.8599241,30,275.3082356,0,0,0,0,0,,0,12,4.866666667,0,5,2.466666667,1.097631841,0,1,40,1,PKG1
7356550,3G,Smartphone,MALE,Puttalam,50-60,148,1255.92,0,0,0,0,,0,0,0,0,0,0,0,,0,594,64.86666667,0,24,24.78888889,16.54989231,0,1,,,PKG3
1837624,4G,Smartphone,MALE,Polonnaruwa,30-40,114,1478.11,39509,27.94250584,4068.205707,4040.263201,1316.982272,30,892.2437465,0,0,0,0,0,,0,83,21.98333333,0,25,3.346666667,4.177818028,0,1,600,2,PKG1
2342163,4G,Smartphone,FEMALE,Colombo,40-50,14,4977.54,820,0.029485703,90.61314487,90.58365917,27.35539805,30,25.38613885,10,10.68333333,0,10.68333333,1,10.68333333,1.950500885,165,20.18333333,0,24,6.902777778,5.515034021,0,1,0,1,PKG3
3420779,4G,Smartphone,MALE,Kurunegala,30-40,107,4724.34,24421,0.000198364,3259.426826,3259.426627,814.0548319,30,899.5351735,0,0,0,0,0,,0,0,0,0,0,,0,0,0,100,1,PKG6
8510297,4G,Smartphone,,Colombo,,184,1575.84,4794,24.17890739,307.624156,283.4452486,159.8290802,30,77.40348381,0,0,0,0,0,,0,34,8.383333333,0,9,3.825925926,2.43152087,0,0,450,2,PKG2
4754447,4G,Smartphone,MALE,Gampaha,20-30,133,1956.77,14288,40.24141216,1409.873424,1369.632011,476.2927938,30,320.1993532,0,0,0,0,0,,0,223,38.63333333,0,27,8.262962963,9.927565632,0,0,100,1,PKG4
8697351,4G,Smartphone,FEMALE,Galle,40-50,157,2343.27,0,0,0.001476288,0.001476288,0.000499725,10,0.000337606,0,0,0,0,0,,0,0,0,0,0,,0,0,0,800,3,PKG3
4764429,4G,Smartphone,MALE,Colombo,40-50,167,4040.98,15386,148.5677252,1054.602218,906.0344925,512.8722589,30,206.2167192,0,0,0,0,0,,0,0,0,0,0,,0,0,0,350,1,PKG5
5279185,2G,Feature phone,FEMALE,Kandy,20-30,9,1030.82,0,0,0,0,,0,0,0,0,0,0,0,,0,124,34.93333333,0,22,5.640151515,8.331676236,0,0,,,PKG1
2194474,3G,Smartphone,MALE,Gampaha,40-50,5,427.35,1171,0,442.0649786,442.0649786,146.4580337,8,109.4603573,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG1
6069757,4G,Smartphone,MALE,Matale,40-50,105,980.87,1581,0,643.475749,643.475749,63.25578423,25,167.7706486,0,0,0,0,0,,0,0,0,0,0,,0,0,1,0,1,PKG3
1283062,4G,Smartphone,FEMALE,Colombo,60-70,89,2732.69,42515,40.01787472,3205.148423,3165.130548,1417.174979,30,923.1263362,4,2.916666667,0,2.916666667,2,2.091666667,0.573195709,0,0,0,0,,0,0,0,,,PKG8
3421624,4G,Smartphone,MALE,Kalutara,20-30,156,1756.83,43891,295.1686554,4183.802026,3888.63337,1463.052105,30,1007.906716,0,0,0,0,0,,0,0,0,0,0,,0,0,0,600,2,PKG6
2019967,4G,Smartphone,MALE,Matara,30-40,7,821.85,3992,0,845.1286488,845.1286488,221.7978935,18,237.4530022,0,0,0,0,0,,0,0,0,0,0,,0,0,0,360,2,PKG1
1632612,4G,Smartphone,MALE,Kandy,50-60,5,1041.34,81,0,22.19380951,22.19380951,7.378662369,11,5.901194513,0,0,0,0,0,,0,144,55.01666667,0,23,6.276086957,10.57836217,0,0,,,PKG1
9611891,4G,Smartphone,MALE,Trincomalee,40-50,84,556.24,0,0,0,0,,0,0,8,8.033333333,0,8.033333333,1,8.033333333,1.49175255,7,2.416666667,0,7,1.028571429,0.577974447,0,0,,,PKG1
1970170,4G,Smartphone,FEMALE,Colombo,40-50,7,918.34,5382,11.23114872,2105.482606,2094.251457,179.4320118,30,385.1880495,0,0,0,0,0,,0,2,1.55,0,3,0.95,0.320863001,0,1,360,2,PKG1
5343107,4G,Smartphone,MALE,Kurunegala,20-30,42,1875.95,6899,1.623895645,767.6534348,766.0295391,229.9784783,30,238.753964,0,0,0,0,0,,0,54,7.416666667,0,19,2.850877193,2.189877152,0,1,610,2,PKG1
5408143,4G,Smartphone,FEMALE,Colombo,20-30,46,3912.36,653,0,290.7288599,290.7288599,130.6776926,5,99.45014993,0,0,0,0,0,,0,0,0,0,0,,0,0,0,500,2,PKG2
9055061,2G,Feature phone,FEMALE,Kalutara,<20,3,1498.34,5086,0,1019.889219,1019.889219,508.6519765,10,370.2550554,0,0,0,0,0,,0,13,5.583333333,0,4,3.4,1.78773634,0,0,,,PKG2
2345357,4G,Smartphone,MALE,Colombo,20-30,154,2385.44,25690,137.7023869,1827.693408,1689.991021,856.352276,30,452.4057464,0,0,0,0,0,,0,300,44.98333333,0,20,15.01166667,13.90935401,0,0,1110,2,PKG3
4379025,4G,Smartphone,FEMALE,Colombo,30-40,16,1089.12,4783,0.149839401,1155.180801,1155.030962,159.461109,30,252.0425764,0,0,0,0,0,,0,17,3.4,0,11,1.592424242,1.064009652,0,2,,,PKG2
9342788,4G,Smartphone,FEMALE,Colombo,30-40,220,1723.1,1068,1.166013718,164.5443153,163.3783016,35.62191652,30,47.16692684,0,0,0,0,0,,0,32,7.35,0,9,3.566666667,1.914731157,0,0,,,PKG2
2269523,4G,Smartphone,FEMALE,Colombo,40-50,140,2366.25,3851,0,566.6379042,566.6379042,175.0465734,22,174.3076756,0,0,0,0,0,,0,119,16.05,0,23,5.215942029,4.51653822,0,1,500,2,PKG2
5945800,4G,Smartphone,MALE,Colombo,40-50,16,720.78,2675,0.477507591,411.9523001,411.4747925,89.17316421,30,112.5227264,3,2.766666667,0,2.766666667,2,1.583333333,0.507875398,23,6.366666667,0,13,1.771794872,1.576363567,0,0,,,PKG3
9492480,4G,Smartphone,MALE,Kandy,60-70,200,2076.36,508,0.027096748,336.9676895,336.9405928,16.94159822,30,61.4757796,0,0,0,0,0,,0,222,29.13333333,0,26,8.571153846,9.041465939,0,0,,,PKG4
9931288,4G,Smartphone,MALE,Jaffna,30-40,181,2584.16,7987,0,891.9011002,891.9011002,319.5143106,25,261.3418341,9,9.016666667,0,9.016666667,1,9.016666667,1.646210576,60,20.45,0,18,3.342592593,3.919507,1,0,1000,1,PKG3
2131601,4G,Smartphone,MALE,Colombo,30-40,72,1548.56,12196,10.69158173,817.8805351,807.1889534,406.537063,30,203.1025321,0,0,0,0,0,,0,19,7.183333333,0,7,2.778571429,1.776778425,0,1,0,1,PKG3
7861014,4G,Smartphone,MALE,Colombo,20-30,29,1944.07,4694,0,909.852704,909.852704,260.7877472,18,258.2547904,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG5
1117946,4G,Smartphone,FEMALE,Colombo,40-50,59,2289.27,25825,242.4203043,2318.597427,2076.177123,860.8372434,30,452.9623401,81,39.81666667,0,39.81666667,3,27.30555556,9.551157964,95,23.11666667,0,18,5.301851852,5.11747014,0,0,900,5,PKG1
9590691,4G,Smartphone,MALE,Colombo,50-60,252,2423.87,9308,13.31747341,1052.928882,1039.611408,310.2968152,30,332.8241312,0,0,0,0,0,,0,0,0,0,0,,0,0,1,1560,2,PKG5
1254369,4G,Smartphone,MALE,Kurunegala,20-30,3,1787.34,14404,0,1525.056795,1525.056795,496.7099863,29,398.51763,16,8.35,0,8.35,3,5.35,2.018541211,0,0,0,0,,0,0,0,,,PKG5
4696976,4G,Smartphone,MALE,Colombo,30-40,72,956.28,14750,1.439722061,2074.319002,2072.87928,491.6718289,30,575.0487605,0,0,0,0,0,,0,71,15.16666667,0,11,6.540909091,4.521909944,0,0,200,2,PKG2
3173327,4G,Smartphone,MALE,Kandy,40-50,75,1717.24,5,0,5.770929337,5.770929337,5.770929337,1,3.331847606,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG5
3486509,4G,Smartphone,MALE,Gampaha,20-30,4,692.04,0,0,0.073522568,0.073522568,0.034555435,6,0.031033195,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG2
6002849,2G,Basic,MALE,Jaffna,40-50,102,1692.53,0,0,0,0,,0,0,0,0,0,0,0,,0,139,14.63333333,0,29,4.811494253,3.19346775,0,0,,,PKG3
1297259,4G,Smartphone,FEMALE,Colombo,40-50,4,2172.25,40764,25.64132023,3222.409305,3196.767984,1358.824989,30,896.6839356,0,0,0,0,0,,0,14,10.13333333,0,4,3.691666667,1.889402454,0,0,890,2,PKG3
4823655,2G,Feature phone,MALE,Puttalam,40-50,172,3098.62,226,0,149.5732193,149.5732193,75.63547452,3,37.46102059,0,0.066666667,0,0.066666667,1,0.066666667,0.015294382,13,9.116666667,0,7,1.980952381,2.073946103,0,0,,,PKG5
6294238,4G,Smartphone,MALE,Polonnaruwa,30-40,33,2220.21,37428,0,3075.43638,3075.43638,1336.732275,28,898.2695184,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG8
4264169,3G,Smartphone,MALE,Kalutara,50-60,100,1655.46,1,0,1.910607338,1.910607338,1.910607338,1,0.374700927,0,0,0,0,0,,0,115,39.23333333,0,22,5.264393939,8.270206981,0,0,,,PKG1
8187967,4G,Smartphone,MALE,Kurunegala,40-50,13,1093.86,6827,0.000148773,779.7537699,779.7536211,227.5765397,30,262.5924099,0,0,0,0,0,,0,9,6.483333333,0,6,1.563888889,1.195943682,0,0,200,2,PKG1
8992828,4G,Smartphone,MALE,Colombo,40-50,19,2171.14,17932,118.0780668,1891.108151,1773.030085,597.7440558,30,506.5068853,0,0,0,0,0,,0,0,0,0,0,,0,0,0,1110,2,PKG5
5714565,4G,Smartphone,MALE,Kurunegala,20-30,54,1364.58,4270,1.983571053,907.6573124,905.6737413,142.3541845,30,177.4597041,141,34.68333333,0,34.68333333,9,15.76481481,9.066968474,42,7.666666667,0,15,2.844444444,2.27985234,0,0,,,PKG1
2375796,4G,Smartphone,FEMALE,Colombo,60-70,137,4113.03,101424,1052.212867,17426.15117,16373.93831,3380.809806,30,3301.852522,0,0,0,0,0,,0,0,0,0,0,,0,1,0,1450,1,PKG5
6830269,4G,Smartphone,FEMALE,Kilinochchi,30-40,167,703.94,2751,0.006383896,755.3423309,755.335947,91.70426432,30,176.7552975,0,0,0,0,0,,0,5,2.166666667,0,5,1.163333333,0.540637543,0,0,100,1,PKG2
2032253,4G,Smartphone,MALE,Gampaha,40-50,10,1176.1,375,0.024204254,211.5210857,211.4968815,12.52358532,30,39.82124774,0,0,0,0,0,,0,39,11.51666667,0,10,3.905,2.688567929,0,0,350,1,PKG1
7847556,4G,Smartphone,MALE,Matale,30-40,6,1548.12,14449,171.8533459,1073.574741,901.7213955,481.6395083,30,201.9764468,0,0,0,0,0,,0,88,10.08333333,0,24,3.693055556,2.935640855,0,0,250,1,PKG3
9666606,4G,Smartphone,MALE,Colombo,40-50,98,488.32,3055,0,449.9128742,449.9128742,105.3639894,29,119.5990766,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG1
4457490,4G,Smartphone,FEMALE,Kandy,30-40,127,3386.33,6041,7.866044044,918.4498081,910.5837641,201.3756114,30,220.3639649,0,0,0,0,0,,0,0,0,0,0,,0,0,0,,,PKG5
7151252,4G,Smartphone,FEMALE,Galle,60-70,6,1404.77,2651,26.51675606,227.4117956,200.8950396,88.38262707,30,50.75865815,0,0,0,0,0,,0,38,15.1,0,8,4.764583333,3.188072489,0,0,,,PKG2
8166962,4G,Smartphone,FEMALE,Colombo,40-50,46,1958.31,18442,1.145422935,3184.139318,3182.993896,614.7617954,30,582.0523312,0,0,0,0,0,,0,110,71.65,0,5,22.09,13.73440136,0,0,210,2,PKG5
6711503,4G,Smartphone,FEMALE,Kurunegala,50-60,49,1652.36,9,0,9.721558571,9.721558571,9.721558571,1,3.240519524,0,0,0,0,0,,0,3,2.9,0,2,1.541666667,0.960942503,0,0,,,PKG5
6055610,2G,Feature phone,MALE,Nuwara Eliya,30-40,121,1513.62,0,0,0,0,,0,0,0,0,0,0,0,,0,118,18.68333333,0,22,5.384090909,4.957923242,0,0,0,1,PKG1
8435526,4G,Smartphone,MALE,Gampaha,50-60,257,1682.77,0,0,0,0,,0,0,0,0,0,0,0,,0,294,41.58333333,0,22,13.39848485,12.98052882,0,0,,,PKG1
4669448,4G,Smartphone,FEMALE,Colombo,60-70,21,1798.58,12408,174.3648777,832.2295351,657.8646574,413.6244133,30,210.9281346,0,0,0,0,0,,0,4,1.516666667,0,5,0.803333333,0.345288023,0,0,360,3,PKG3
3537573,4G,Smartphone,MALE,Puttalam,30-40,29,2398.53,30528,0.796210289,3553.589703,3552.793492,1017.612778,30,730.193811,0,0,0,0,0,,0,0,0,0,0,,0,0,0,600,2,PKG4
9043654,4G,Smartphone,MALE,Gampaha,30-40,17,4287.61,6315,0,818.1961718,818.1961718,217.771069,29,204.4284144,0,0,0,0,0,,0,1843,166.8,0,28,65.82916667,46.86214083,0,0,0,1,PKG3
2272066,4G,Smartphone,FEMALE,Colombo,40-50,237,3257.14,4559,15.80367756,1019.717783,1003.914105,151.9948953,30,234.078,0,0,0,0,0,,0,0,0,0,0,,0,0,0,350,1,PKG5
9553104,4G,Smartphone,FEMALE,Gampaha,30-40,127,4372.87,10015,100.7156191,706.0682526,605.3526335,333.8624975,30,169.6250488,0,0,0,0,0,,0,6,6.566666667,0,1,6.566666667,1.19890382,0,0,250,3,PKG5
5345095,4G,Smartphone,FEMALE,Colombo,50-60,228,4262.91,38696,390.3805971,2610.476391,2220.095794,1289.880286,30,546.8047175,80,30.08333333,0,30.08333333,7,11.5547619,6.716492943,85,21.61666667,0,16,5.340625,5.263030445,0,0,350,1,PKG7
7736243,4G,Smartphone,MALE,Gampaha,60-70,188,566.68,3227,5.511760712,640.9506559,635.4388952,107.5895953,30,158.6554307,0,0,0,0,0,,0,0,0,0,0,,0,0,1,1700,4,PKG1
7030240,4G,Smartphone,MALE,Ampara,30-40,72,964.26,30172,58.13291168,6009.958068,5951.825156,1005.761545,30,1524.067367,0,0,0,0,0,,0,55,12.86666667,0,23,2.423913043,2.878390055,0,1,,,PKG3
8102974,4G,Smartphone,MALE,Galle,30-40,107,1778.59,38127,516.8360682,4649.95829,4133.122222,1270.90224,30,754.2743045,0,0,0,0,0,,0,50,10.73333333,0,18,2.808333333,2.46870198,0,1,740,4,PKG1
8846115,4G,Smartphone,FEMALE,Gampaha,30-40,75,1064.04,9367,6.831310272,867.2705564,860.4392462,312.2495175,30,189.5976506,0,0,0,0,0,,0,204,26.51666667,0,24,8.509027778,6.871595546,0,0,750,3,PKG1
1479868,4G,Smartphone,MALE,Colombo,30-40,141,3599.01,3092,0.035161018,561.9598551,561.9246941,103.0789888,30,121.6474212,0,0,0,0,0,,0,0,0,0,0,,0,2,1,650,1,PKG3
8700556,4G,Smartphone,MALE,Gampaha,30-40,41,2479.15,10697,37.20616341,1904.726837,1867.520674,356.5693429,30,484.3824478,0,0,0,0,0,,0,458,63.2,0,23,19.9442029,17.14063906,0,3,,,PKG4
1754507,4G,Smartphone,FEMALE,Kalutara,40-50,5,989.94,10032,342.5284433,1654.087762,1311.559319,1114.703291,9,475.0188739,0,0,0,0,0,,0,0,0,0,0,,0,0,0,520,3,PKG1
9307244,4G,Smartphone,FEMALE,Colombo,20-30,11,1184.68,9380,42.28724003,795.4703712,753.1831312,312.6828396,30,210.1966888,124,100.7333333,0,100.7333333,2,62.08333333,18.73813511,16,5.05,0,10,1.683333333,1.121979413,0,0,450,2,PKG1
5221883,4G,Smartphone,MALE,Hambantota,30-40,106,276.77,6086,0,663.0621414,663.0621414,217.3925315,28,185.8903292,0,0,0,0,0,,0,10,5.75,0,15,0.691111111,1.058281819,0,1,,,PKG1
5887510,4G,Smartphone,MALE,Gampaha,30-40,129,1232.77,27625,274.7629404,2003.942122,1729.179181,920.846784,30,384.3676466,0,0,0,0,0,,0,104,9.7,0,24,4.363194444,2.979870794,0,0,360,2,PKG1
9589194,4G,Smartphone,MALE,Kurunegala,20-30,137,753.95,2139,0.209956169,457.7119684,457.5020123,71.31521378,30,125.0103619,0,0,0,0,0,,0,10,6.266666667,0,5,2.053333333,1.188133645,0,1,0,1,PKG1
6520041,4G,Smartphone,MALE,Kurunegala,30-40,158,2987.98,6946,3.384096146,1011.764498,1008.380402,231.5654178,30,198.7111538,0,0,0,0,0,,0,28,6.516666667,0,11,2.577272727,1.872421087,0,0,360,2,PKG4
